K,T,S0,iv,type
25.5,0.11506849315068493,30.41,0.79101771484375,put
26.0,0.11506849315068493,30.41,0.7500025,put
34.0,0.11506849315068493,30.41,0.6796907031250001,put
15.0,0.3452054794520548,30.41,0.85937640625,put
16.0,0.3452054794520548,30.41,0.851563984375,put
17.0,0.3452054794520548,30.41,0.8354508642578123,put
20.0,0.3452054794520548,30.41,0.7836935693359376,put
21.0,0.3452054794520548,30.41,0.77929908203125,put
22.0,0.3452054794520548,30.41,0.77929908203125,put
23.0,0.3452054794520548,30.41,0.7421900781249999,put
24.0,0.3452054794520548,30.41,0.7500025,put
25.0,0.3452054794520548,30.41,0.7204617797851562,put
26.0,0.3452054794520548,30.41,0.7251004052734374,put
27.0,0.3452054794520548,30.41,0.7241238525390624,put
28.0,0.3452054794520548,30.41,0.709963837890625,put
29.0,0.3452054794520548,30.41,0.7067900415039063,put
30.0,0.3452054794520548,30.41,0.6989776196289064,put
31.0,0.3452054794520548,30.41,0.6940948559570312,put
32.0,0.3452054794520548,30.41,0.664309997558594,put
33.0,0.3452054794520548,30.41,0.700198310546875,put
34.0,0.3452054794520548,30.41,0.6833527758789064,put
35.0,0.3452054794520548,30.41,0.6838410522460938,put
36.0,0.3452054794520548,30.41,0.6950714086914063,put
37.0,0.3452054794520548,30.41,0.681887946777344,put
38.0,0.3452054794520548,30.41,0.7019072778320312,put
39.0,0.3452054794520548,30.41,0.6821320849609377,put
40.0,0.3452054794520548,30.41,0.7355983471679688,put
41.0,0.3452054794520548,30.41,0.7341335180664061,put
42.0,0.3452054794520548,30.41,0.6894562304687502,put
43.0,0.3452054794520548,30.41,0.7236355761718749,put
44.0,0.3452054794520548,30.41,1.0000000000000003e-05,put
45.0,0.3452054794520548,30.41,0.72070591796875,put
46.0,0.3452054794520548,30.41,0.7063017651367188,put
49.0,0.3452054794520548,30.41,0.68555001953125,put
50.0,0.3452054794520548,30.41,0.6806672558593752,put
51.0,0.3452054794520548,30.41,1.0000000000000003e-05,put
52.0,0.3452054794520548,30.41,0.6035195898437502,put
53.0,0.3452054794520548,30.41,0.5830119824218749,put
55.0,0.3452054794520548,30.41,0.567387138671875,put
56.0,0.3452054794520548,30.41,0.5195360546875,put
57.0,0.3452054794520548,30.41,0.398443515625,put
58.0,0.3452054794520548,30.41,1.0000000000000003e-05,put
59.0,0.3452054794520548,30.41,1.0000000000000003e-05,put
60.0,0.3452054794520548,30.41,0.7666038964843751,put
61.0,0.3452054794520548,30.41,1.0000000000000003e-05,put
65.0,0.3452054794520548,30.41,0.8125018749999999,put
15.0,0.5945205479452055,30.41,0.8339860351562498,put
20.0,0.5945205479452055,30.41,0.7539087109375,put
25.0,0.5945205479452055,30.41,0.7407252490234374,put
26.0,0.5945205479452055,30.41,0.7417018017578124,put
27.0,0.5945205479452055,30.41,0.7153348779296875,put
28.0,0.5945205479452055,30.41,0.710940390625,put
30.0,0.5945205479452055,30.41,0.6887238159179689,put
31.0,0.5945205479452055,30.41,0.6936065795898438,put
32.0,0.5945205479452055,30.41,0.6848176049804688,put
35.0,0.5945205479452055,30.41,0.6829865686035157,put
36.0,0.5945205479452055,30.41,0.692385888671875,put
37.0,0.5945205479452055,30.41,0.7054472814941408,put
40.0,0.5945205479452055,30.41,0.708010732421875,put
15.0,1.093150684931507,30.41,0.6967803759765626,put
